"speciesKey"	"species"	"scientificName"	"decimalLongitude"	"decimalLatitude"	"basisOfRecord"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	37.261602	0.90997	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	37.264069	0.928322	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	37.058835	0.886145	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	37.066938	0.872217	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	37.259653	-2.640381	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	37.310706	-2.66355	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	37.293495	-2.628636	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	36.107034	-0.406013	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	34.93811	-1.371912	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	31.770434	-24.495762	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	31.771311	-24.384974	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	29.516571	3.752587	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	31.894349	-24.326513	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	31.902625	-24.332678	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	35.572534	-3.183357	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	35.44666	-3.226167	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	31.538249	-23.194223	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	35.10157	-2.088162	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	37.27856	-2.675696	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	36.348521	-0.881016	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	35.155353	-1.337682	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	35.155093	-1.337834	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	35.103754	-1.489754	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	34.92691	-1.417092	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	35.077026	-1.518818	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	31.302052	-22.979472	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	34.80732	-2.557008	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	35.577791	-3.18196	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	35.612213	-3.166202	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	37.292061	-2.696151	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	37.282945	-2.644483	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	36.800658	-0.380491	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	31.810708	-24.756288	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	31.363028	-23.669226	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	31.318561	-23.790888	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	31.364121	-23.663017	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	31.677866	-24.969831	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	36.360333	-0.489583	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	23.963383	-19.05198	"HUMAN_OBSERVATION"
5218777	"Hyaena hyaena"	"Hyaena hyaena (Linnaeus, 1758)"	36.598529	4.083788	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	36.238754	3.995401	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	23.394663	-19.251953	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	24.038825	-18.580487	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	34.798245	-2.288447	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	31.677866	-24.969831	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	31.677866	-24.969831	"HUMAN_OBSERVATION"
5218777	"Hyaena hyaena"	"Hyaena hyaena (Linnaeus, 1758)"	38.229596	0.173024	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	16.375122	-19.048531	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	35.094152	-1.472864	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	31.484702	-24.980082	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	31.874475	-13.014785	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	31.005531	-6.712863	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	23.9475	-19.1438	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	35.53756	-3.171444	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	35.53859	-3.171616	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	35.540907	-3.170759	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	30.657758	-1.642346	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	30.587947	-1.424057	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	32.265389	-11.911424	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	16.45945	-19.047811	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	34.844145	-1.569163	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	34.922323	-1.571327	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	37.290946	0.905644	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	37.236497	0.886727	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	37.26829	0.86908	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	37.219514	0.901859	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	37.258148	-1.883124	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	37.27019	0.922921	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	37.255929	0.912576	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	37.271273	0.910682	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	37.258712	0.909889	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	37.240577	0.895821	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	37.260618	0.908684	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	34.911262	-1.412202	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	34.902168	-2.506722	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	34.88189	-2.502495	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	35.556625	-3.160035	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	34.943843	-2.011298	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	34.943843	-2.011298	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	37.440852	0.225386	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	35.092778	-1.476982	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	35.092778	-1.476982	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	23.112923	-19.305424	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	15.968212	-19.162767	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	36.068596	-0.423507	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	36.091374	-0.47657	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	36.104646	-0.419013	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	36.068596	-0.423507	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	36.053223	-0.372414	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	36.068596	-0.423507	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	37.093646	0.887438	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	37.076143	0.879074	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	36.919	0.3562	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	37.333	-7.327	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	35.101807	-1.424428	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	35.337356	-1.399661	"HUMAN_OBSERVATION"
5218780	"Hyaena brunnea"	"Parahyaena brunnea (Thunberg, 1820)"	29.101339	-22.978792	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	29.101303	-22.979624	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	38.833236	-5.821125	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	37.228186	-1.822101	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	35.44666	-3.226167	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	34.833333	-2.333333	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	30.902842	-24.514355	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	29.09523	-22.214543	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	34.906551	-1.406551	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	35.01344	-1.37027	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	31.810708	-24.756288	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	29.971046	-0.061111	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	37.225921	-1.777394	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	31.024842	-20.18611	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	37.274642	0.941046	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	37.276054	0.934667	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	35.936156	-3.428067	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	36.914587	0.026478	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	36.873011	0.058576	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	36.873191	0.05862	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	37.440852	0.225386	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	23.354445	-19.239571	"HUMAN_OBSERVATION"
5218777	"Hyaena hyaena"	"Hyaena hyaena (Linnaeus, 1758)"	36.188538	-0.231542	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	23.751011	-19.165663	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	36.896706	0.004807	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	35.098271	-1.296504	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	24.5	-18.666667	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	35.327042	-14.877227	"HUMAN_OBSERVATION"
5218780	"Hyaena brunnea"	"Parahyaena brunnea (Thunberg, 1820)"	27.9068	-23.5609	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	23.774363	-19.115171	"HUMAN_OBSERVATION"
5218780	"Hyaena brunnea"	"Parahyaena brunnea (Thunberg, 1820)"	29.160996	-23.000304	"HUMAN_OBSERVATION"
5218780	"Hyaena brunnea"	"Parahyaena brunnea (Thunberg, 1820)"	29.1574	-22.9937	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	31.798351	-13.095115	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	31.709774	2.235163	"HUMAN_OBSERVATION"
5218780	"Hyaena brunnea"	"Parahyaena brunnea (Thunberg, 1820)"	23.964313	-21.535627	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	37.175098	-1.718228	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	29.524469	3.767138	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	37.245187	-1.782436	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	26.388071	-14.691409	"HUMAN_OBSERVATION"
5218780	"Hyaena brunnea"	"Parahyaena brunnea (Thunberg, 1820)"	15.758086	-24.78452	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	35.368628	-1.629716	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	35.288445	-1.609791	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	35.346068	-1.618736	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	35.508558	-3.178886	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	35.552715	-3.16005	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	24.803801	-18.512699	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	31.449353	-23.616139	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	35.001971	-2.171867	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	31.416389	-23.526667	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	31.561821	-24.992069	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	35.158792	-1.178488	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	35.246873	-1.082582	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	35.20398	-1.183152	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	35.252993	-1.344993	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	35.30095	-1.464727	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	16.557614	-18.991216	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	31.78579	-13.09042	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	35.580745	-3.209055	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	35.56411	-3.225437	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	35.580745	-3.209055	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	31.119224	-24.445527	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	22.784983	-19.214252	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	35.081508	-2.964052	"HUMAN_OBSERVATION"
5218780	"Hyaena brunnea"	"Parahyaena brunnea (Thunberg, 1820)"	28.12088	-24.845433	"HUMAN_OBSERVATION"
5218780	"Hyaena brunnea"	"Parahyaena brunnea (Thunberg, 1820)"	28.343893	-24.049498	"HUMAN_OBSERVATION"
5218780	"Hyaena brunnea"	"Parahyaena brunnea (Thunberg, 1820)"	28.122123	-24.844344	"HUMAN_OBSERVATION"
5218780	"Hyaena brunnea"	"Parahyaena brunnea (Thunberg, 1820)"	28.927453	-22.242452	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	31.532845	-24.705741	"HUMAN_OBSERVATION"
5218780	"Hyaena brunnea"	"Parahyaena brunnea (Thunberg, 1820)"	28.122123	-24.844358	"HUMAN_OBSERVATION"
5218780	"Hyaena brunnea"	"Parahyaena brunnea (Thunberg, 1820)"	28.120938	-24.845387	"HUMAN_OBSERVATION"
5218780	"Hyaena brunnea"	"Parahyaena brunnea (Thunberg, 1820)"	28.119429	-24.840942	"HUMAN_OBSERVATION"
5218780	"Hyaena brunnea"	"Parahyaena brunnea (Thunberg, 1820)"	28.34391	-24.049461	"HUMAN_OBSERVATION"
5218780	"Hyaena brunnea"	"Parahyaena brunnea (Thunberg, 1820)"	28.119413	-24.840931	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	35.126422	-2.792668	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	35.023795	-2.867703	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	35.016687	-3.02242	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	35.07607	-2.778943	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	35.047423	-2.644583	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	35.032682	-2.80806	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	23.474199	-18.337102	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	34.905997	-2.473565	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	38.443849	6.749724	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	35.11223	-2.755747	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	35.112158	-2.755927	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	35.098535	-2.686328	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	31.50521	-23.923767	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	37.231204	0.900684	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	24.905365	-17.830218	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	31.733871	-24.053904	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	23.644676	-19.424698	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	35.294728	-1.361872	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	16.920325	-18.829706	"HUMAN_OBSERVATION"
5218780	"Hyaena brunnea"	"Parahyaena brunnea (Thunberg, 1820)"	27.801428	-24.412455	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	31.969515	-24.443528	"HUMAN_OBSERVATION"
5218780	"Hyaena brunnea"	"Parahyaena brunnea (Thunberg, 1820)"	28.0313	-24.3534	"HUMAN_OBSERVATION"
5218780	"Hyaena brunnea"	"Parahyaena brunnea (Thunberg, 1820)"	16.012805	-20.719611	"HUMAN_OBSERVATION"
5218777	"Hyaena hyaena"	"Hyaena hyaena (Linnaeus, 1758)"	37.441495	0.569436	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	35.583827	-3.163842	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	35.233625	-1.077076	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	34.906551	-1.406551	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	16.32932	-18.855591	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	31.418194	-23.09485	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	35.014801	-3.020527	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	28.530228	-22.530832	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	31.55474	-23.988385	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	31.55474	-23.988385	"HUMAN_OBSERVATION"
5218780	"Hyaena brunnea"	"Parahyaena brunnea (Thunberg, 1820)"	29.6143	-22.9828	"HUMAN_OBSERVATION"
5218780	"Hyaena brunnea"	"Parahyaena brunnea (Thunberg, 1820)"	16.279968	-24.546728	"HUMAN_OBSERVATION"
2433502	"Proteles cristata"	"Proteles cristata (Sparrman, 1783)"	16.336474	-24.478785	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	29.0916	-22.2155	"HUMAN_OBSERVATION"
5218780	"Hyaena brunnea"	"Parahyaena brunnea (Thunberg, 1820)"	29.6143	-22.9828	"HUMAN_OBSERVATION"
2433502	"Proteles cristata"	"Proteles cristata (Sparrman, 1783)"	14.369	-19.332	"HUMAN_OBSERVATION"
5218780	"Hyaena brunnea"	"Parahyaena brunnea (Thunberg, 1820)"	20.14498	-24.89139	"HUMAN_OBSERVATION"
5218781	"Crocuta crocuta"	"Crocuta crocuta (Erxleben, 1777)"	35.665226	-3.973267	"HUMAN_OBSERVATION"
2433502	"Proteles cristata"	"Proteles cristata (Sparrman, 1783)"	29.7598	-23.0406	"HUMAN_OBSERVATION"
